ProductID;CategoryID;BrandID;Brand;ProductName;Features;Price;Weight
3799;1;7;Dell;Dell Teingfor Ar 970;UltraHD, 45";306.85;1
3800;5;6;Lenovo;Lenovo Ghing At Gear 8400;13", white, Wifi;293.69;1
3801;3;1;Sony;Sony Lecreno Or 660;Compact, 12MPix;223.82;1
3802;5;8;Samsung;Samsung Boxno Yne 6400;black, 12.2";372.21;1
3803;2;14;Daewoo;Daewoo Bestar Sty Ce 860;2G, 8M Cam;110.87;1
3804;4;8;Samsung;Samsung Laterunar 8400;3.5";63.69;1
3805;1;10;Canon;Canon Ivece Wamen;1xHDMI, 37";1329.57;1
3806;5;9;Acer;Acer Cemen One;10.1", bluetooth, white;124.27;2
3807;1;10;Canon;Canon Icehit;45", 2xHDMI;1357.16;2
3808;4;15;Casio;Casio Bebe Run;Over-Ear, white, micro;53.63;2
3809;5;1;Sony;Sony Ynerere;white, bluetooth;324.93;2
3810;2;12;BenQ;BenQ Wagh One;4.9" Screen, LTE;465.88;2
3811;4;2;Panasonic;Panasonic Ivestarcre Men 20;black, In-Ear, bluetooth;47.64;1
3812;1;8;Samsung;Samsung Orcreive;37", UltraHD;542.99;2
3813;2;9;Acer;Acer Ingrunmen Box;5.1" Screen, white, 2G;481.13;1
3814;1;12;BenQ;BenQ Nooneone Cre 460;3xHDMI, FullHD;979.53;1
3815;2;9;Acer;Acer Bete Ice Sty;2G, 15M Cam, silver;359.70;1
3816;3;17;Toshiba;Toshiba Wolelagh 330;Compact;293.26;1
3817;4;7;Dell;Dell Dryle Gh;black, In-Ear;72.88;2
3818;2;1;Sony;Sony Hiiveno;2G, 10M Cam;200.37;2
3819;2;17;Toshiba;Toshiba Runbox;5.1" Screen, black, 12M Cam;266.96;2
3820;4;2;Panasonic;Panasonic Noce Men Re;bluetooth;52.37;1
3821;2;8;Samsung;Samsung Tehit Ar La;black, 4.9" Screen, 12M Cam;516.43;1
3822;1;1;Sony;Sony Cewa Gear Dry;37", 3xHDMI;1098.67;1
3823;2;4;Apple;Apple Crehit;2G, 15M Cam, white;552.82;2
3824;3;2;Panasonic;Panasonic Styhitska;18MPix, Compact, Wifi;896.51;1
3825;1;12;BenQ;BenQ Boxar Bewa;4xHDMI, UltraHD;257.38;2
3826;4;10;Canon;Canon Ingsty 820;white, Over-Ear;50.52;2
3827;2;8;Samsung;Samsung Lefor 7200;4.7" Screen, 10M Cam;439.94;1
3828;2;6;Lenovo;Lenovo Tela Re;4.7" Screen, 12M Cam;581.09;2
3829;5;6;Lenovo;Lenovo Arwaice;bluetooth, white;117.01;2
3830;5;5;Philips;Philips Remen 8500;Wifi, 10.1";103.53;1
3831;3;7;Dell;Dell Ivere 400;21MPix, GPS, 5xZoom;233.05;2
3832;4;14;Daewoo;Daewoo Hicecre;Over-Ear, black;74.48;2
3833;2;5;Philips;Philips Forar;LTE, 5.1" Screen, black;185.66;2
3834;2;5;Philips;Philips Styghdry Gear 340;3G, black;596.44;1
3835;4;7;Dell;Dell Crewoive Ska;Over-Ear, white;70.06;1
3836;2;9;Acer;Acer Geardryno Sty;silver, 5.1" Screen, 15M Cam;368.64;1
3837;1;10;Canon;Canon Hite 7100;37", FullHD;702.03;2
3838;5;17;Toshiba;Toshiba Menyne 3000;bluetooth, white, 12.2";105.04;1
3839;1;17;Toshiba;Toshiba Boxfor 1100;1xHDMI, UltraHD, 45";767.11;1
3840;3;4;Apple;Apple Atsty Recre;Wifi, 5xZoom, Compact;299.30;1
3841;2;4;Apple;Apple Mensty Le;12M Cam, white, 5.5" Screen;105.58;2
3842;3;4;Apple;Apple Ative Fly Yne;GPS, 24MPix, SLR;238.03;1
3843;4;2;Panasonic;Panasonic Drycre 130;black, In-Ear;39.93;1
3844;4;1;Sony;Sony Stybox Gear No 740;In-Ear, comfort;44.38;1
3845;4;4;Apple;Apple Forboxle;In-Ear, white;49.52;2
3846;5;17;Toshiba;Toshiba Onecrere La;bluetooth;160.38;1
3847;5;1;Sony;Sony Skaska For For;12.2", LTE;218.93;1
3848;4;8;Samsung;Samsung Wagearstarno;white, 3.5", Over-Ear;77.57;1
3849;2;4;Apple;Apple Nolahi;10M Cam, 4.9" Screen;177.06;2
3850;5;8;Samsung;Samsung Nola Ice Run 250;Wifi, 13", white;189.92;1
3851;5;8;Samsung;Samsung Crebe Dry 280;black, bluetooth, 12.2";125.22;1
3852;2;6;Lenovo;Lenovo Arstarla;2G, silver, 4.9" Screen, 10M Cam;140.23;2
3853;2;8;Samsung;Samsung Ingre Dry;4.9" Screen, 10M Cam, 3G;354.63;1
3854;5;8;Samsung;Samsung Ingmen Men La;black, bluetooth;261.07;1
3855;3;14;Daewoo;Daewoo Gearstar 3400;24MPix, 10xZoom;861.25;1
3856;3;8;Samsung;Samsung Ghone 930;2xZoom, SLR, GPS;898.75;1
3857;2;4;Apple;Apple Flybe 1400;white, 4.9" Screen, 2G;370.06;2
3858;3;1;Sony;Sony Nocecre 2700;7xZoom, Compact;422.20;1
3859;2;4;Apple;Apple Orat;2G, 5.5" Screen, 10M Cam;450.02;2
3860;3;8;Samsung;Samsung Belabox For;GPS, 10xZoom;557.94;1
3861;5;16;Huawei;Huawei Tefly Ing;white, 12.2";208.05;2
3862;5;14;Daewoo;Daewoo Forcre Run 8500;12.2";297.26;1
3863;2;5;Philips;Philips Ghbox Gh;12M Cam, white;145.65;2
3864;4;17;Toshiba;Toshiba Arive 890;3.5", Over-Ear;66.95;1
3865;5;10;Canon;Canon Lasty 1900;10.1", bluetooth, black;128.67;2
3866;1;4;Apple;Apple Ingive La;3xHDMI, UltraHD, 42";709.31;2
3867;5;2;Panasonic;Panasonic Onewoyne 1800;black, LTE;149.03;1
3868;4;3;LG;LG Woat;black, In-Ear, comfort;31.60;4
3869;4;7;Dell;Dell Starstar Hit Gear 430;3.5", In-Ear, white;37.32;1
3870;2;4;Apple;Apple Yneat Hit Run;8M Cam, 4.9" Screen, LTE;77.83;1
3871;5;4;Apple;Apple Orargear 850;Wifi, 9.7";326.01;1
3872;2;5;Philips;Philips Ingwo 280;white, 12M Cam, 4.9" Screen;569.30;1
3873;4;1;Sony;Sony Reive No;micro, In-Ear;35.02;2
3874;2;8;Samsung;Samsung Dryflymen Re;silver, 2G, 10M Cam;102.98;1
3875;2;8;Samsung;Samsung Nogear Hiwo;5.1" Screen, 10M Cam, white;308.61;1
3876;4;7;Dell;Dell Skarun 380;comfort, In-Ear;26.07;2
3877;3;4;Apple;Apple Boxiceleska;15MPix, Wifi;451.51;1
3878;2;5;Philips;Philips Hihi Ce;LTE, 5" Screen, 10M Cam, black;201.80;2
3879;5;8;Samsung;Samsung Hitbox 490;white, 10";134.23;1
3880;4;2;Panasonic;Panasonic Skaive Or 5500;black;65.57;1
3881;2;4;Apple;Apple Ingar Sty 4500;15M Cam, 4.9" Screen, silver;365.11;1
3882;4;5;Philips;Philips Laor Orle;bluetooth, Over-Ear, white;24.54;1
3883;2;6;Lenovo;Lenovo Nowo Cre;8M Cam, 3G, 5" Screen;204.19;2
3884;1;7;Dell;Dell Teice Cresty 1000;UltraHD, 2xHDMI;1014.18;1
3885;3;8;Samsung;Samsung Ceforre Ar;Compact, 2xZoom, 10MPix;399.63;1
3886;3;1;Sony;Sony Ghivewo;10xZoom, Wifi, SLR;827.27;2
3887;5;4;Apple;Apple Note;12.2", LTE;219.37;2
3888;2;1;Sony;Sony Rela 3600;4.7" Screen, LTE, 15M Cam, black;78.01;2
3889;1;1;Sony;Sony Yneflyhi 680;42", UltraHD;983.09;1
3890;2;1;Sony;Sony Tela Le Hi;10M Cam, LTE;286.77;2
3891;4;6;Lenovo;Lenovo Flyhit Fly 300;3.5", Over-Ear, white;63.98;1
3892;3;8;Samsung;Samsung Ghno Cre 640;Compact, Searcher, 5xZoom;503.35;1
3893;5;1;Sony;Sony Boxrun;white, 10";315.26;2
3894;1;5;Philips;Philips Dryflysty Dry 90;1xHDMI, FullHD;1290.41;1
3895;5;3;LG;LG Menonedry Fly;10", black;236.66;2
3896;5;2;Panasonic;Panasonic Wobe Ing 110;black, 10.1";293.22;1
3897;5;8;Samsung;Samsung Boxno Ing Wo 8000;9.7", bluetooth, white;347.65;1
3898;5;6;Lenovo;Lenovo Rungh Ska;12.2", LTE, black;240.94;2
3899;5;10;Canon;Canon Teboxsty 3000;white, 9.7";166.47;1
3900;1;8;Samsung;Samsung Atar;39", FullHD, 2xHDMI;736.59;2
3901;2;4;Apple;Apple Dryicesty 650;silver, 10M Cam, 2G;101.89;1
3902;2;4;Apple;Apple Leice At Yne;LTE, white;75.87;1
3903;2;1;Sony;Sony Lacre Gh Ive;silver, 4.9" Screen, 15M Cam;193.32;1
3904;3;3;LG;LG Flyice Le Star;SLR, 2xZoom, 15MPix;599.44;1
3905;2;1;Sony;Sony Waflyhi 390;15M Cam, black, 5.1" Screen;174.70;2
3906;4;13;Humax;Humax Bewa;bluetooth, Over-Ear, black;60.58;2
3907;4;7;Dell;Dell Tebete Le;black, Over-Ear;77.07;2
3908;4;3;LG;LG Wahi;comfort, In-Ear, black;95.78;4
3909;2;8;Samsung;Samsung Ghbeor Or;12M Cam, white;140.42;1
3910;3;17;Toshiba;Toshiba Ingat Gear Hi;7xZoom, Compact, 12MPix;757.78;1
3911;4;8;Samsung;Samsung Atbe Ynesty 9300;white, 3.5";23.47;1
3912;5;1;Sony;Sony Lahit Box Re;Wifi, 12.2", black;104.30;1
3913;2;8;Samsung;Samsung Lehi Ghsty 5000;8M Cam, white;447.20;1
3914;2;8;Samsung;Samsung Foryne;4.9" Screen, black, 2G;168.83;2
3915;5;9;Acer;Acer Flyska Gh 2200;black, 13", bluetooth;199.72;1
3916;4;4;Apple;Apple Gearwaing;white, comfort;8.44;2
3917;3;13;Humax;Humax Arhino Re;24MPix, 5xZoom;509.16;2
3918;5;4;Apple;Apple Hitno One;13", bluetooth;128.39;2
3919;4;9;Acer;Acer Noflydry Gear;black;83.82;1
3920;5;10;Canon;Canon Arflyyne Ar;black, 12.2";389.67;1
3921;2;10;Canon;Canon Hiskacre Star;2G, 5.5" Screen;107.72;1
3922;5;14;Daewoo;Daewoo Refly 430;black, 10.1";257.17;2
3923;3;1;Sony;Sony Higearing Dry 5500;SLR, 24MPix;749.17;1
3924;4;4;Apple;Apple Drygear Ska 7200;black, comfort;30.24;1
3925;5;5;Philips;Philips Lagearing No;12.2", white;163.89;1
3926;3;4;Apple;Apple Orgearor;12MPix, 10xZoom;576.22;2
3927;2;6;Lenovo;Lenovo Drying Hit Gh 140;silver, 4.7" Screen;535.36;1
3928;4;8;Samsung;Samsung Oror 130;black, 3.5", In-Ear;10.92;2
3929;3;8;Samsung;Samsung Runla Cre One 380;Searcher, 10MPix;690.10;1
3930;4;1;Sony;Sony Noleorrun 7100;3.5", Over-Ear, white;82.99;1
3931;1;16;Huawei;Huawei Icegearfly;3xHDMI, FullHD;119.24;1
3932;5;13;Humax;Humax Creorflyor 2300;13", white;351.98;1
3933;2;8;Samsung;Samsung Starcreing;2G, 4.7" Screen, 8M Cam;490.50;1
3934;1;14;Daewoo;Daewoo Orone Gear;39", FullHD;474.85;1
3935;5;5;Philips;Philips Cele 3400;white, bluetooth;144.97;1
3936;4;15;Casio;Casio Nohit Men;micro, black, Over-Ear;51.62;2
3937;5;4;Apple;Apple Bebox Starar;13", Wifi;170.19;1
3938;3;4;Apple;Apple Boxnobe Fly;2xZoom, Compact, Searcher;530.17;1
3939;3;1;Sony;Sony Yneice Hino 2300;24MPix, 5xZoom;527.14;1
3940;4;11;JVC;JVC Forregear;3.5", black;96.54;2
3941;2;2;Panasonic;Panasonic Starwa Wa 1400;2G, 15M Cam, 5.5" Screen;323.93;1
3942;5;5;Philips;Philips Arremen;10", white;240.25;2
3943;3;8;Samsung;Samsung Ivear Ar;Compact;644.62;2
3944;2;8;Samsung;Samsung Mente Fly;10M Cam, LTE, 5.1" Screen;88.50;1
3945;1;9;Acer;Acer Oneing Gear Men 380;3xHDMI, FullHD;1313.51;1
3946;3;5;Philips;Philips Ingorsty Be 320;7xZoom, Compact, 15MPix, Wifi;180.74;1
3947;3;15;Casio;Casio Nostar Cre;5xZoom, 10MPix, Wifi;494.35;2
3948;3;4;Apple;Apple Waice Ar 2600;Compact, 5xZoom;871.51;1
3949;3;4;Apple;Apple Menno 970;7xZoom, SLR, 15MPix;722.53;2
3950;4;4;Apple;Apple Icegear 3100;bluetooth;31.53;1
3951;3;10;Canon;Canon Ivewo Star;Searcher, SLR, 12MPix, 5xZoom;848.82;2
3952;3;13;Humax;Humax Iveflyte;2xZoom, SLR, GPS;716.55;2
3953;2;6;Lenovo;Lenovo Ghno 7400;8M Cam, 2G, black;177.56;2
3954;5;7;Dell;Dell Ghative Re;bluetooth, 10.1";178.04;2
3955;2;2;Panasonic;Panasonic Mengh Gear Gh;12M Cam, 5.5" Screen;201.65;1
3956;2;1;Sony;Sony Hila;black, 5.1" Screen;468.92;3
3957;5;10;Canon;Canon Hitcre Hit 1000;white, 10.1", Wifi;376.68;1
3958;3;8;Samsung;Samsung Leive Run 440;Compact, Searcher, 12MPix;799.26;1
3959;5;2;Panasonic;Panasonic Flyle One 440;LTE, white;129.48;1
3960;2;4;Apple;Apple Ingbox 490;5" Screen, 10M Cam;153.66;2
3961;1;9;Acer;Acer Runone Orone;FullHD, 37";1416.40;1
3962;4;5;Philips;Philips Ghlafor;comfort, Over-Ear;73.75;2
3963;1;7;Dell;Dell Cefly Or Ska;37", FullHD;1051.67;1
3964;5;2;Panasonic;Panasonic Ivehitteing;black, LTE;289.76;1
3965;2;1;Sony;Sony Drynomen Be;12M Cam, 3G, 5" Screen;229.11;2
3966;5;4;Apple;Apple Stydryhi;black, 12.2";295.17;2
3967;2;1;Sony;Sony Skalewofor 250;10M Cam, 5.1" Screen, LTE;90.96;1
3968;2;2;Panasonic;Panasonic Flytewo Wa;white, 10M Cam, 2G;518.68;1
3969;3;8;Samsung;Samsung Orgearfly;24MPix, Compact;983.15;1
3970;2;8;Samsung;Samsung Inghit Cre;white, 3G, 8M Cam;347.98;1
3971;2;11;JVC;JVC Orfor Box;3G, 4.9" Screen, 12M Cam;123.93;2
3972;5;8;Samsung;Samsung Bebewo;12.2", white;335.88;2
3973;5;8;Samsung;Samsung Noceyne Run 8800;LTE, 12.2", white;203.24;1
3974;5;3;LG;LG Wote Arhit 8700;black, Wifi;212.14;1
3975;5;4;Apple;Apple Ynenosty 910;12.2", white;93.22;1
3976;4;8;Samsung;Samsung Bebox Gear Sty;Over-Ear, white;36.59;1
3977;2;9;Acer;Acer Late;silver, 12M Cam;410.69;3
3978;4;1;Sony;Sony Drymen Ing Wa 800;white, Over-Ear;35.49;1
3979;5;8;Samsung;Samsung Orat Forice;bluetooth;241.23;1
3980;5;5;Philips;Philips Lehi Te Cre;Wifi;195.95;1
3981;4;4;Apple;Apple Ingsty;In-Ear, black, bluetooth;56.65;2
3982;4;8;Samsung;Samsung Tewoforar;micro, white, Over-Ear;6.07;1
3983;1;8;Samsung;Samsung Boxcre Dry Ar 900;42", 4xHDMI;580.00;1
3984;2;6;Lenovo;Lenovo Tewo La Yne 940;white, LTE, 5.5" Screen;225.10;1
3985;2;14;Daewoo;Daewoo Runcre Laar 6000;2G, 5.1" Screen;515.71;1
3986;2;4;Apple;Apple Flyre Re;3G, 5.5" Screen, 15M Cam;209.46;2
3987;3;6;Lenovo;Lenovo Boxstar Fly;Compact, 10xZoom, GPS;532.39;1
3988;2;2;Panasonic;Panasonic Laat Cregh 990;15M Cam, 5.1" Screen;261.78;1
3989;2;11;JVC;JVC Drywa;10M Cam, 5.1" Screen;51.27;3
3990;2;4;Apple;Apple Argearwa;8M Cam, LTE, black;484.14;2
3991;2;12;BenQ;BenQ Bedry 5100;LTE, 4.7" Screen;125.98;2
3992;4;5;Philips;Philips Leat Ingbox 6500;In-Ear, 3.5";98.47;1
3993;3;8;Samsung;Samsung Worun 840;SLR, 7xZoom;384.04;1
3994;2;7;Dell;Dell Lagh La Le;12M Cam, 4.9" Screen, LTE;293.49;2
3995;4;8;Samsung;Samsung Flywofly;Over-Ear, 3.5";13.48;2
3996;4;4;Apple;Apple Flystyar;black, Over-Ear;83.93;2
3997;5;8;Samsung;Samsung Force Woive;12.2", bluetooth;305.97;1
3998;2;5;Philips;Philips Hile Re 680;white, 12M Cam, 5" Screen;556.43;1
3999;1;1;Sony;Sony Hior Be 3800;1xHDMI, UltraHD;973.13;1
4000;2;5;Philips;Philips Wayne;15M Cam, silver;438.10;2
4001;4;1;Sony;Sony Higear Oneska;3.5", In-Ear;11.76;1
4002;5;2;Panasonic;Panasonic Boxcre Ce Star;Wifi, black;130.14;1
4003;5;14;Daewoo;Daewoo Runfly Ive Gh;10", Wifi, black;163.72;1
4004;4;2;Panasonic;Panasonic Labefor 6700;black, comfort;15.37;1
4005;3;14;Daewoo;Daewoo Ingat Ar Wo;18MPix, 2xZoom, Compact;858.79;1
4006;4;1;Sony;Sony Menwo Box;comfort, Over-Ear;99.00;2
4007;2;4;Apple;Apple Teone Box At 600;4.7" Screen, 10M Cam, black;573.29;1
4008;4;10;Canon;Canon Orice 3600;Over-Ear, micro;58.63;2
4009;2;7;Dell;Dell Yneyne Men Be;white, 8M Cam;357.23;1
4010;5;4;Apple;Apple Runte 8500;10.1";307.46;2
4011;5;6;Lenovo;Lenovo Leledry Ce 180;white, LTE;396.44;1
4012;2;5;Philips;Philips Ceice Gh 6200;4.9" Screen, LTE, white;545.68;1
4013;2;8;Samsung;Samsung Icela Re 5700;5.1" Screen, white, 15M Cam;317.89;1
4014;1;3;LG;LG Regh Lewa 9900;FullHD, 4xHDMI;944.60;1
4015;2;12;BenQ;BenQ Skahi;white, 5.1" Screen;51.34;2
4016;2;8;Samsung;Samsung Forrun 110;silver, 4.7" Screen, 3G;219.27;1
4017;5;1;Sony;Sony Waor Styrun 240;9.7", LTE, black;141.26;1
4018;1;8;Samsung;Samsung Nofly Dry 210;FullHD, 3xHDMI;914.14;1
4019;4;7;Dell;Dell Iceathigear;In-Ear, black;29.57;2
4020;1;8;Samsung;Samsung Runive;1xHDMI, FullHD;885.74;2
4021;3;6;Lenovo;Lenovo Ingle 630;21MPix, SLR, 5xZoom;759.69;2
4022;5;17;Toshiba;Toshiba Styska Skasty;bluetooth, 13";222.79;1
4023;2;1;Sony;Sony Flycre 800;white, 10M Cam;311.19;2
4024;2;8;Samsung;Samsung Argh Starte;10M Cam, LTE, silver;481.59;1
4025;3;10;Canon;Canon Atre Be;SLR, 10MPix;299.48;2
4026;2;15;Casio;Casio Arbox Ska At;4.9" Screen, LTE, 10M Cam;546.44;1
4027;5;4;Apple;Apple Wahit 790;9.7", black;253.84;2
4028;2;4;Apple;Apple Ghwa 320;8M Cam, silver, LTE;274.75;2
4029;5;2;Panasonic;Panasonic Menhi Star;Wifi, white, 13";299.10;1
4030;4;7;Dell;Dell Cewaing Fly 7700;Over-Ear, 3.5";80.79;1
4031;2;8;Samsung;Samsung Hifly Hit;12M Cam, white;598.66;1
4032;4;17;Toshiba;Toshiba Hitsty;micro, black;79.56;2
4033;5;6;Lenovo;Lenovo Oneingbe;LTE, 9.7", black;372.74;2
4034;4;8;Samsung;Samsung Ghce Gh;Over-Ear, comfort, white;72.47;2
4035;2;8;Samsung;Samsung Stywagh No 10;10M Cam, white;291.78;1
4036;2;8;Samsung;Samsung Leor;black, 5.1" Screen, 15M Cam;103.60;2
4037;1;8;Samsung;Samsung Creorice Cre 790;FullHD, 1xHDMI, 42";412.07;1
4038;5;1;Sony;Sony Flyhi 9000;Wifi, white;353.46;2
4039;2;11;JVC;JVC Stardry Fly Gh;silver, 4.9" Screen, 3G, 15M Cam;95.45;1
4040;5;8;Samsung;Samsung Yneone Wa One;black, 10", Wifi;262.72;1
4041;2;14;Daewoo;Daewoo Cete Yne 1200;white, 15M Cam, 4.7" Screen, LTE;87.89;1
4042;2;10;Canon;Canon Boxdryte;5.5" Screen, 2G;359.88;2
4043;4;7;Dell;Dell Flyar Starle;comfort, In-Ear;45.39;1
4044;4;4;Apple;Apple Arbox Fly Or;In-Ear, black;22.92;1
4045;4;8;Samsung;Samsung Ceive Aring;In-Ear, black;41.00;1
4046;4;10;Canon;Canon Cereat 510;In-Ear, white;32.42;2
4047;4;4;Apple;Apple Nogear Re Yne;black, In-Ear;50.22;1
4048;2;17;Toshiba;Toshiba Hitce Men;white, 12M Cam;334.67;1
4049;2;8;Samsung;Samsung Beno;black, LTE, 10M Cam;360.45;2
4050;5;8;Samsung;Samsung Athit 400;white, LTE;388.91;1
4051;2;7;Dell;Dell Lefor 100;5.1" Screen, 3G, silver;541.61;2
4052;4;4;Apple;Apple Ghwa 940;micro, white;26.91;2
4053;2;3;LG;LG Rewaat;4.7" Screen, 12M Cam, black;124.96;3
4054;3;1;Sony;Sony Arfly Ska;7xZoom, 15MPix, SLR;371.53;2
4055;3;2;Panasonic;Panasonic Crewo 180;12MPix, 5xZoom, Searcher;628.22;1
4056;1;4;Apple;Apple Hiar Ska;1xHDMI, 37";836.89;2
4057;4;1;Sony;Sony Boxla Dry Dry;3.5", black;62.82;1
4058;2;8;Samsung;Samsung Teone Ce Run 8000;LTE, 10M Cam, 5.1" Screen;509.84;1
4059;2;8;Samsung;Samsung Ivedry Ive;silver, 10M Cam, LTE;418.84;1
4060;1;8;Samsung;Samsung Letecrele;UltraHD, 37";1425.27;1
4061;2;1;Sony;Sony Ingive Styive 870;12M Cam, 3G, 5.1" Screen;258.35;1
4062;2;12;BenQ;BenQ Tedry Fly Hit;4.7" Screen, 10M Cam, black;337.33;1
4063;4;4;Apple;Apple Forhit Wo;white, Over-Ear;84.92;2
4064;5;1;Sony;Sony Orgear 610;10.1", black;293.33;2
4065;3;7;Dell;Dell Foror Ice;5xZoom, Wifi, 15MPix;350.30;2
4066;3;4;Apple;Apple Ingstar 920;10xZoom, 12MPix;651.27;1
4067;1;5;Philips;Philips Dryno 410;FullHD, 37";325.27;1
4068;4;4;Apple;Apple Tefor 980;In-Ear, white;50.79;2
4069;1;3;LG;LG Flyhit Fly;39";872.82;2
4070;1;4;Apple;Apple Starceive;4xHDMI, FullHD, 42";469.81;2
4071;5;5;Philips;Philips Ivele Sty;LTE, black, 12.2";214.00;1
4072;4;2;Panasonic;Panasonic Skahi 140;black;47.41;1
4073;2;2;Panasonic;Panasonic Reska Gearrun 250;5" Screen, black, 2G;442.42;1
4074;1;7;Dell;Dell Ynewo Sty Gear;50", FullHD, 3xHDMI;320.25;1
4075;1;5;Philips;Philips Onewa Wo Run;37";658.00;1
4076;3;8;Samsung;Samsung Ingwo Ing;24MPix, 10xZoom, Compact;507.96;1
4077;5;4;Apple;Apple Hitice Be Sty;10", white;371.76;1
4078;3;7;Dell;Dell Gearice Ing;SLR, 10MPix;202.78;2
4079;4;8;Samsung;Samsung Starwo 7100;micro, In-Ear;69.99;1
4080;2;8;Samsung;Samsung Ingfly;white, LTE;190.48;2
4081;1;9;Acer;Acer Skahiice 8600;3xHDMI, UltraHD;1134.08;1
4082;2;5;Philips;Philips Onedry Be Le 1200;12M Cam, black, 5.1" Screen;123.40;1
4083;2;4;Apple;Apple Ivecebe Hit;8M Cam, black, 5.1" Screen;200.08;1
4084;3;4;Apple;Apple Skarehit;21MPix, Compact, 10xZoom;153.25;2
4085;2;1;Sony;Sony Testar Box Wa;8M Cam, silver;520.44;1
4086;2;8;Samsung;Samsung Menhi One;15M Cam, 3G;528.37;1
4087;2;5;Philips;Philips Styboxcre Be;LTE, silver, 10M Cam;501.19;1
4088;2;10;Canon;Canon Menive One 880;4.7" Screen, LTE;216.69;1
4089;5;7;Dell;Dell Iveivewa Re;12.2", LTE, white;385.38;2
4090;4;8;Samsung;Samsung Ingskaska Sty 7500;black, comfort, In-Ear;91.27;1
4091;2;8;Samsung;Samsung Iceone 550;black, 2G, 12M Cam, 5.5" Screen;228.03;1
4092;3;8;Samsung;Samsung Ynehit 790;10xZoom, Wifi;626.05;1
4093;2;8;Samsung;Samsung Ingwo 5000;LTE, black, 5" Screen;139.80;1
4094;2;4;Apple;Apple Runwahi Hi;8M Cam, 2G, 5.1" Screen;538.47;2
4095;5;1;Sony;Sony Tehit Or Wo;10";343.96;2
4096;5;1;Sony;Sony Gearhi;9.7", bluetooth;276.25;2
4097;4;15;Casio;Casio Argear Hi Men;micro, In-Ear;52.70;1
4098;2;7;Dell;Dell Gearing Hit Run;15M Cam, 2G, 4.7" Screen;420.65;1
4099;4;13;Humax;Humax Woicela 5500;Over-Ear, black;83.11;1
4100;4;8;Samsung;Samsung Boxlace Hit;black;84.61;1
4101;5;8;Samsung;Samsung Starhi Fly 560;13", Wifi;393.02;1
4102;2;8;Samsung;Samsung Terela 770;silver, 5.1" Screen, 10M Cam, 3G;325.03;1
4103;4;17;Toshiba;Toshiba Styno Wo La;black, In-Ear;21.52;1
4104;2;4;Apple;Apple Remen Ska;12M Cam, white, LTE;137.42;2
4105;3;1;Sony;Sony Runla;2xZoom, Compact;425.46;2
4106;1;1;Sony;Sony Ingno One Ska 3500;FullHD, 45", 1xHDMI;1123.32;1
4107;3;12;BenQ;BenQ Orice;10MPix, Compact;689.57;2
4108;2;8;Samsung;Samsung Leor Gh Hit;silver, 5.1" Screen;302.52;1
4109;4;13;Humax;Humax Dryno Gh Gh;white, micro;73.61;1
4110;4;8;Samsung;Samsung Flyyne At 9100;In-Ear, white;54.47;1
4111;5;6;Lenovo;Lenovo Nomen;10.1", black;255.38;2
4112;3;8;Samsung;Samsung Ivehitordry;GPS, 5xZoom, SLR;958.79;1
4113;5;12;BenQ;BenQ Note Ice;LTE, white;104.80;2
4114;2;4;Apple;Apple Menwa Be;2G, black, 15M Cam;54.61;2
4115;2;1;Sony;Sony Wabe Ingone;8M Cam, 2G, silver;243.12;2
4116;4;5;Philips;Philips Flycre 1800;white, In-Ear, comfort;89.65;1
4117;3;8;Samsung;Samsung Orcre Ice 5200;2xZoom, Wifi, Compact;435.86;1
4118;2;10;Canon;Canon Lasty Dry;12M Cam, 2G, black, 5.5" Screen;425.86;2
4119;2;1;Sony;Sony Boxone Men;8M Cam, silver;476.52;2
4120;5;2;Panasonic;Panasonic Leat Re;white, 13";194.75;1
4121;4;4;Apple;Apple Drymen Ghte;Over-Ear, white;66.43;1
4122;4;2;Panasonic;Panasonic Teing Cre 6600;Over-Ear;7.30;1
4123;3;5;Philips;Philips Reonere;Wifi, 7xZoom, Compact;963.07;2
4124;5;8;Samsung;Samsung Wohitsty Ce;Wifi, 12.2";265.38;1
4125;5;16;Huawei;Huawei Hiivela;10.1";189.97;2
4126;5;8;Samsung;Samsung Menar Ar Cre;black, Wifi, 9.7";256.00;1
4127;5;8;Samsung;Samsung Tecre 870;10";113.57;1
4128;3;6;Lenovo;Lenovo Woiveone 4700;7xZoom, Wifi, 24MPix;474.34;1
4129;5;1;Sony;Sony Hiwa Wo 4100;Wifi;325.97;1
4130;2;8;Samsung;Samsung Boxska Gh;LTE, silver, 5" Screen;136.76;1
4131;2;1;Sony;Sony Oringska At;2G, 5.1" Screen, 8M Cam;101.39;2
4132;1;8;Samsung;Samsung Lacresty Yne;FullHD, 45", 2xHDMI;496.84;1
4133;4;4;Apple;Apple Arstyska 7300;comfort, In-Ear;65.86;1
4134;5;8;Samsung;Samsung Ingfor;black, bluetooth, 13";391.76;2
4135;5;12;BenQ;BenQ Hilerun For 6000;black, 12.2";147.42;1
4136;5;8;Samsung;Samsung Forivece Dry 770;10.1", white;108.59;1
4137;4;7;Dell;Dell Onetece One 1900;black, 3.5";50.44;1
4138;4;2;Panasonic;Panasonic Atlabe 550;In-Ear, white;19.65;1
4139;2;8;Samsung;Samsung Ynegear 400;15M Cam, 3G, 4.7" Screen;67.52;1
